station_id,date,electricity_consumed_kwh,electricity_cost_inr
S012,2025-10-10,143.2,1217.2
S012,2025-10-11,57.81,491.38
S012,2025-10-12,312.02,2652.17
S012,2025-10-13,233.07,1981.1
S012,2025-10-14,134.38,1142.23
S012,2025-10-15,223.57,1900.34
S012,2025-10-16,209.76,1782.96
S012,2025-10-17,240.55,2044.68
S012,2025-10-18,155.08,1318.18
S012,2025-10-19,251.13,2134.6
S012,2025-10-20,141.84,1205.64
S012,2025-10-21,288.56,2452.76
S012,2025-10-22,216.21,1837.78
S012,2025-10-23,213.23,1812.46
S012,2025-10-24,150.1,1275.85
S012,2025-10-25,239.7,2037.45
S012,2025-10-26,239.28,2033.88
S012,2025-10-27,119.42,1015.07
S012,2025-10-28,143.54,1220.09
S012,2025-10-29,396.57,3370.84
S012,2025-10-30,25.69,218.36
S012,2025-10-31,132.91,1129.73
S012,2025-11-01,247.12,2100.52
S012,2025-11-02,562.9,4784.65
S012,2025-11-03,203.88,1732.98
S012,2025-11-04,183.84,1562.64
S012,2025-11-05,180.65,1535.52
S012,2025-11-06,319.89,2719.06
S012,2025-11-07,166.38,1414.23
S012,2025-11-08,222.76,1893.46
S012,2025-11-09,151.11,1284.44
S012,2025-11-10,198.56,1687.76
S012,2025-11-11,305.09,2593.26
S012,2025-11-12,132.54,1126.59
S012,2025-11-13,187.47,1593.5
S012,2025-11-14,125.68,1068.28
S012,2025-11-15,205.91,1750.24
S012,2025-11-16,271.91,2311.24
S012,2025-11-17,401.34,3411.39
S012,2025-11-18,129.07,1097.1
S012,2025-11-19,291.68,2479.28
S012,2025-11-20,292.96,2490.16
S012,2025-11-21,149.21,1268.29
S012,2025-11-22,355.98,3025.83
S012,2025-11-23,138.35,1175.97
S012,2025-11-24,255.78,2174.13
S012,2025-11-25,213.12,1811.52
S012,2025-11-26,229.93,1954.4
S012,2025-11-27,228.42,1941.57
S012,2025-11-28,325.2,2764.2
S012,2025-11-29,179.9,1529.15
S012,2025-11-30,286.47,2435.0
S012,2025-12-01,325.08,2763.18
S012,2025-12-02,364.26,3096.21
S012,2025-12-03,167.42,1423.07
S012,2025-12-04,227.95,1937.57
S012,2025-12-05,305.28,2594.88
S012,2025-12-06,272.27,2314.3
S012,2025-12-07,177.52,1508.92
S012,2025-12-08,413.02,3510.67
S012,2025-12-09,39.31,334.14
S012,2025-12-10,186.73,1587.2
S012,2025-12-11,203.3,1728.05
S012,2025-12-12,269.86,2293.81
S012,2025-12-13,224.97,1912.24
S012,2025-12-14,213.69,1816.36
S012,2025-12-15,218.33,1855.8
S012,2025-12-16,137.45,1168.32
S012,2025-12-17,121.43,1032.16
S012,2025-12-18,238.61,2028.19
S012,2025-12-19,342.6,2912.1
S012,2025-12-20,67.91,577.24
S012,2025-12-21,168.3,1430.55
S012,2025-12-22,192.68,1637.78
S012,2025-12-23,159.83,1358.56
S012,2025-12-24,169.06,1437.01
S012,2025-12-25,204.23,1735.96
S012,2025-12-26,408.45,3471.82
S012,2025-12-27,179.07,1522.1
S012,2025-12-28,265.06,2253.01
S012,2025-12-29,211.25,1795.62
S012,2025-12-30,217.74,1850.79
S012,2025-12-31,190.84,1622.14
S013,2025-01-01,82.73,703.2
S013,2025-01-02,24.34,206.89
S013,2025-01-03,161.61,1373.69
S013,2025-01-04,100.46,853.91
S013,2025-01-05,36.5,310.25
S013,2025-01-06,128.12,1089.02
S013,2025-01-07,49.62,421.77
S013,2025-01-08,137.93,1172.4
S013,2025-01-09,28.54,242.59
S013,2025-01-11,130.41,1108.48
S013,2025-01-12,100.74,856.29
S013,2025-01-13,138.26,1175.21
S013,2025-01-14,40.02,340.17
S013,2025-01-15,128.33,1090.8
S013,2025-01-16,90.77,771.54
S013,2025-01-17,203.02,1725.67
S013,2025-01-18,157.69,1340.36
S013,2025-01-19,123.29,1047.97
S013,2025-01-20,69.49,590.66
S013,2025-01-21,200.52,1704.42
S013,2025-01-22,58.5,497.25
S013,2025-01-23,128.69,1093.86
S013,2025-01-24,97.24,826.54
S013,2025-01-25,243.06,2066.01
S013,2025-01-26,47.72,405.62
S013,2025-01-27,148.98,1266.33
S013,2025-01-28,110.15,936.28
S013,2025-01-29,117.1,995.35
S013,2025-01-30,73.41,623.98
S013,2025-01-31,56.58,480.93
S013,2025-02-01,67.64,574.94
S013,2025-02-02,157.53,1339.0
S013,2025-02-03,318.17,2704.44
S013,2025-02-04,199.62,1696.77
S013,2025-02-05,198.1,1683.85
S013,2025-02-06,120.28,1022.38
S013,2025-02-07,255.94,2175.49
S013,2025-02-08,130.14,1106.19
S013,2025-02-09,122.81,1043.88
S013,2025-02-10,83.49,709.66
S013,2025-02-11,117.96,1002.66
S013,2025-02-12,76.77,652.54
S013,2025-02-13,104.96,892.16
S013,2025-02-14,143.75,1221.88
S013,2025-02-15,88.0,748.0
S013,2025-02-16,167.71,1425.54
S013,2025-02-17,199.04,1691.84
S013,2025-02-18,193.62,1645.77
S013,2025-02-19,83.11,706.44
S013,2025-02-20,152.5,1296.25
S013,2025-02-21,183.36,1558.56
S013,2025-02-22,222.16,1888.36
S013,2025-02-23,16.2,137.7
S013,2025-02-24,113.73,966.7
S013,2025-02-25,68.9,585.65
S013,2025-02-26,52.76,448.46
S013,2025-02-27,144.1,1224.85
S013,2025-02-28,106.58,905.93
S013,2025-03-01,96.68,821.78
S013,2025-03-02,159.25,1353.62
S013,2025-03-03,82.41,700.48
S013,2025-03-04,122.46,1040.91
S013,2025-03-05,17.51,148.84
S013,2025-03-06,87.53,744.0
S013,2025-03-07,117.33,997.3
S013,2025-03-08,92.29,784.46
S013,2025-03-09,41.64,353.94
S013,2025-03-10,209.69,1782.36
S013,2025-03-11,99.32,844.22
S013,2025-03-12,142.54,1211.59
S013,2025-03-13,88.83,755.06
S013,2025-03-14,213.06,1811.01
S013,2025-03-15,66.22,562.87
S013,2025-03-16,132.05,1122.43
S013,2025-03-17,147.9,1257.15
S013,2025-03-18,136.09,1156.77
S013,2025-03-19,189.02,1606.67
S013,2025-03-20,212.81,1808.88
S013,2025-03-21,209.89,1784.06
S013,2025-03-22,168.2,1429.7
S013,2025-03-23,199.89,1699.06
S013,2025-03-24,337.19,2866.12
S013,2025-03-25,109.18,928.03
S013,2025-03-26,172.81,1468.88
S013,2025-03-27,147.29,1251.96
S013,2025-03-28,132.6,1127.1
S013,2025-03-29,143.01,1215.58
S013,2025-03-30,153.27,1302.8
S013,2025-03-31,78.43,666.66
S013,2025-04-01,160.71,1366.04
S013,2025-04-02,417.52,3548.92
S013,2025-04-03,137.67,1170.2
S013,2025-04-04,121.76,1034.96
S013,2025-04-05,219.74,1867.79
S013,2025-04-06,345.7,2938.45
S013,2025-04-07,174.53,1483.5
S013,2025-04-08,96.91,823.74
S013,2025-04-09,126.64,1076.44
S013,2025-04-10,354.19,3010.62
S013,2025-04-11,104.29,886.46
S013,2025-04-12,61.49,522.66
S013,2025-04-13,189.83,1613.56
S013,2025-04-14,222.74,1893.29
S013,2025-04-15,158.21,1344.78
S013,2025-04-16,271.93,2311.41
S013,2025-04-17,170.95,1453.07
S013,2025-04-18,220.44,1873.74
S013,2025-04-19,76.65,651.53
S013,2025-04-20,263.52,2239.92
S013,2025-04-21,65.9,560.15
S013,2025-04-22,276.82,2352.97
S013,2025-04-23,127.16,1080.86
S013,2025-04-24,97.01,824.58
S013,2025-04-25,151.96,1291.66
S013,2025-04-26,103.59,880.52
S013,2025-04-27,14.84,126.14
S013,2025-04-28,65.67,558.2
S013,2025-04-29,247.83,2106.56
S013,2025-04-30,142.4,1210.4
S013,2025-05-01,280.67,2385.7
S013,2025-05-02,238.55,2027.68
S013,2025-05-03,468.09,3978.76
S013,2025-05-04,240.13,2041.1
S013,2025-05-05,52.08,442.68
S013,2025-05-06,188.64,1603.44
S013,2025-05-07,203.18,1727.03
S013,2025-05-08,50.02,425.17
S013,2025-05-09,183.85,1562.72
S013,2025-05-10,240.5,2044.25
S013,2025-05-11,185.84,1579.64
S013,2025-05-12,119.54,1016.09
S013,2025-05-13,217.49,1848.66
S013,2025-05-14,256.38,2179.23
S013,2025-05-15,212.54,1806.59
S013,2025-05-16,290.2,2466.7
S013,2025-05-17,144.88,1231.48
S013,2025-05-18,140.38,1193.23
S013,2025-05-19,238.66,2028.61
S013,2025-05-20,287.78,2446.13
S013,2025-05-21,101.49,862.66
S013,2025-05-22,239.48,2035.58
S013,2025-05-23,170.99,1453.42
S013,2025-05-24,174.11,1479.94
S013,2025-05-25,193.54,1645.09
S013,2025-05-26,86.22,732.87
S013,2025-05-27,229.85,1953.72
S013,2025-05-28,128.94,1095.99
S013,2025-05-29,44.89,381.56
S013,2025-05-30,71.09,604.26
S013,2025-05-31,161.68,1374.28
S013,2025-06-01,174.25,1481.12
S013,2025-06-02,147.79,1256.21
S013,2025-06-03,165.49,1406.66
S013,2025-06-04,309.75,2632.88
S013,2025-06-05,196.45,1669.82
S013,2025-06-06,289.9,2464.15
S013,2025-06-07,154.21,1310.78
S013,2025-06-08,258.93,2200.91
S013,2025-06-09,150.63,1280.36
S013,2025-06-10,374.52,3183.42
S013,2025-06-11,133.93,1138.4
S013,2025-06-12,219.18,1863.03
S013,2025-06-13,253.97,2158.74
S013,2025-06-14,282.64,2402.44
S013,2025-06-15,167.86,1426.81
S013,2025-06-16,159.92,1359.32
S013,2025-06-17,348.14,2959.19
S013,2025-06-18,176.7,1501.95
S013,2025-06-19,288.03,2448.25
S013,2025-06-20,122.73,1043.2
S013,2025-06-21,109.6,931.6
S013,2025-06-22,310.95,2643.08
S013,2025-06-23,198.57,1687.84
S013,2025-06-24,289.04,2456.84
S013,2025-06-25,173.01,1470.58
S013,2025-06-26,171.43,1457.16
S013,2025-06-27,233.71,1986.54
S013,2025-06-28,150.06,1275.51
S013,2025-06-29,180.76,1536.46
S013,2025-06-30,88.04,748.34
S013,2025-07-01,208.39,1771.31
S013,2025-07-02,96.43,819.66
S013,2025-07-03,179.31,1524.14
S013,2025-07-04,80.84,687.14
S013,2025-07-05,152.25,1294.12
S013,2025-07-06,197.97,1682.74
S013,2025-07-07,254.4,2162.4
S013,2025-07-08,176.12,1497.02
S013,2025-07-09,298.1,2533.85
S013,2025-07-10,342.4,2910.4
S013,2025-07-11,277.26,2356.71
S013,2025-07-12,282.17,2398.45
S013,2025-07-13,149.2,1268.2
S013,2025-07-14,134.99,1147.42
S013,2025-07-15,253.78,2157.13
S013,2025-07-16,209.12,1777.52
S013,2025-07-17,324.78,2760.63
S013,2025-07-18,162.4,1380.4
S013,2025-07-19,212.53,1806.5
S013,2025-07-20,176.11,1496.94
S013,2025-07-21,205.56,1747.26
S013,2025-07-22,259.17,2202.95
S013,2025-07-23,148.97,1266.24
S013,2025-07-24,460.35,3912.98
S013,2025-07-25,206.42,1754.57
S013,2025-07-26,289.82,2463.47
S013,2025-07-27,186.09,1581.76
S013,2025-07-28,160.31,1362.64
S013,2025-07-29,118.57,1007.84
S013,2025-07-30,442.13,3758.1
S013,2025-07-31,225.27,1914.8
S013,2025-08-01,95.21,809.28
S013,2025-08-02,303.66,2581.11
S013,2025-08-03,279.42,2375.07
S013,2025-08-04,186.69,1586.86
S013,2025-08-05,182.91,1554.74
S013,2025-08-06,255.04,2167.84
S013,2025-08-07,115.53,982.0
S013,2025-08-08,252.69,2147.86
S013,2025-08-09,235.39,2000.81
S013,2025-08-10,351.47,2987.5
S013,2025-08-11,227.99,1937.92
S013,2025-08-12,239.34,2034.39
S013,2025-08-13,169.98,1444.83
S013,2025-08-14,289.18,2458.03
S013,2025-08-15,100.45,853.82
S013,2025-08-16,162.15,1378.28
S013,2025-08-17,369.77,3143.04
S013,2025-08-18,259.49,2205.66
S013,2025-08-19,341.51,2902.84
S013,2025-08-20,218.15,1854.28
S013,2025-08-21,250.02,2125.17
S013,2025-08-22,250.66,2130.61
S013,2025-08-23,210.71,1791.04
S013,2025-08-24,234.08,1989.68
S013,2025-08-25,165.93,1410.4
S013,2025-08-26,129.97,1104.74
S013,2025-08-27,305.2,2594.2
S013,2025-08-28,333.12,2831.52
S013,2025-08-29,142.8,1213.8
S013,2025-08-30,311.16,2644.86
S013,2025-08-31,173.03,1470.76
S013,2025-09-01,61.96,526.66
S013,2025-09-02,223.47,1899.5
S013,2025-09-03,399.09,3392.26
S013,2025-09-04,164.81,1400.88
S013,2025-09-05,212.29,1804.46
S013,2025-09-06,234.39,1992.31
S013,2025-09-07,255.04,2167.84
S013,2025-09-08,211.88,1800.98
S013,2025-09-09,385.08,3273.18
S013,2025-09-10,441.83,3755.56
S013,2025-09-11,224.93,1911.9
S013,2025-09-12,220.6,1875.1
S013,2025-09-13,222.85,1894.22
S013,2025-09-14,339.64,2886.94
S013,2025-09-15,90.29,767.46
S013,2025-09-16,288.08,2448.68
S013,2025-09-17,341.47,2902.5
S013,2025-09-18,128.83,1095.06
S013,2025-09-19,221.78,1885.13
S013,2025-09-20,213.78,1817.13
S013,2025-09-21,159.52,1355.92
S013,2025-09-22,433.75,3686.88
S013,2025-09-23,259.83,2208.55
S013,2025-09-24,232.58,1976.93
S013,2025-09-25,169.65,1442.02
S013,2025-09-26,231.48,1967.58
S013,2025-09-27,205.81,1749.38
S013,2025-09-28,284.72,2420.12
S013,2025-09-29,205.99,1750.92
S013,2025-09-30,295.84,2514.64
S013,2025-10-01,199.11,1692.44
S013,2025-10-02,184.09,1564.76
S013,2025-10-03,307.85,2616.73
S013,2025-10-04,246.75,2097.38
S013,2025-10-05,385.49,3276.66
S013,2025-10-06,257.13,2185.6
S013,2025-10-07,260.26,2212.21
S013,2025-10-08,124.26,1056.21
S013,2025-10-09,127.83,1086.56
S013,2025-10-10,172.21,1463.78
S013,2025-10-11,119.05,1011.92
S013,2025-10-12,199.04,1691.84
S013,2025-10-13,241.98,2056.83
S013,2025-10-14,414.85,3526.23
S013,2025-10-15,113.44,964.24
S013,2025-10-16,66.51,565.34
S013,2025-10-17,459.18,3903.03
S013,2025-10-18,331.81,2820.38
S013,2025-10-19,317.67,2700.2
S013,2025-10-20,439.0,3731.5
S013,2025-10-21,156.35,1328.98
S013,2025-10-22,281.79,2395.22
S013,2025-10-23,361.09,3069.26
S013,2025-10-24,314.75,2675.38
S013,2025-10-25,310.4,2638.4
S013,2025-10-26,257.91,2192.24
S013,2025-10-27,263.86,2242.81
S013,2025-10-28,417.37,3547.64
S013,2025-10-29,199.42,1695.07
S013,2025-10-30,212.27,1804.3
S013,2025-10-31,349.27,2968.8
S013,2025-11-01,390.76,3321.46
S013,2025-11-02,244.52,2078.42
S013,2025-11-03,210.46,1788.91
S013,2025-11-04,169.83,1443.56
S013,2025-11-05,353.23,3002.46
S013,2025-11-06,242.33,2059.81
S013,2025-11-07,371.17,3154.94
S013,2025-11-08,183.03,1555.76
S013,2025-11-09,332.14,2823.19
S013,2025-11-10,197.9,1682.15
S013,2025-11-11,376.15,3197.27
S013,2025-11-12,165.46,1406.41
S013,2025-11-13,317.92,2702.32
S013,2025-11-14,453.81,3857.38
S013,2025-11-15,342.67,2912.7
S013,2025-11-16,271.78,2310.13
S013,2025-11-17,365.26,3104.71
S013,2025-11-18,202.48,1721.08
S013,2025-11-19,215.01,1827.58
S013,2025-11-20,307.21,2611.28
S013,2025-11-21,172.8,1468.8
S013,2025-11-22,369.89,3144.06
S013,2025-11-23,239.14,2032.69
S013,2025-11-24,384.64,3269.44
S013,2025-11-25,380.0,3230.0
S013,2025-11-26,219.15,1862.78
S013,2025-11-27,219.6,1866.6
S013,2025-11-28,354.73,3015.2
S013,2025-11-29,207.68,1765.28
S013,2025-11-30,228.14,1939.19
S013,2025-12-01,212.29,1804.46
S013,2025-12-02,89.13,757.6
S013,2025-12-03,487.53,4144.0
S013,2025-12-04,403.44,3429.24
S013,2025-12-05,455.76,3873.96
S013,2025-12-06,420.55,3574.68
S013,2025-12-07,449.29,3818.96
S013,2025-12-08,232.04,1972.34
S013,2025-12-09,355.84,3024.64
S013,2025-12-10,284.47,2418.0
S013,2025-12-11,474.61,4034.18
S013,2025-12-12,316.84,2693.14
S013,2025-12-13,353.96,3008.66
S013,2025-12-14,209.41,1779.98
S013,2025-12-15,345.62,2937.77
S013,2025-12-16,134.95,1147.07
S013,2025-12-17,378.34,3215.89
S013,2025-12-18,354.79,3015.72
S013,2025-12-19,169.8,1443.3
S013,2025-12-20,327.55,2784.18
S013,2025-12-21,181.96,1546.66
S013,2025-12-22,201.44,1712.24
S013,2025-12-23,258.21,2194.78
S013,2025-12-24,173.71,1476.54
S013,2025-12-25,163.31,1388.14
S013,2025-12-26,313.2,2662.2
S013,2025-12-27,290.29,2467.46
S013,2025-12-28,289.77,2463.04
S013,2025-12-29,498.38,4236.23
S013,2025-12-30,298.53,2537.5
S013,2025-12-31,327.84,2786.64
S014,2025-01-01,55.93,475.4
S014,2025-01-02,12.29,104.46
S014,2025-01-03,33.19,282.12
S014,2025-01-04,125.18,1064.03
S014,2025-01-05,148.33,1260.8
S014,2025-01-06,160.59,1365.02
S014,2025-01-07,271.02,2303.67
S014,2025-01-08,96.54,820.59
S014,2025-01-09,7.52,63.92
S014,2025-01-10,282.84,2404.14
S014,2025-01-11,123.44,1049.24
S014,2025-01-12,88.81,754.88
S014,2025-01-13,136.18,1157.53
S014,2025-01-14,104.37,887.14
S014,2025-01-15,116.54,990.59
S014,2025-01-16,196.92,1673.82
S014,2025-01-17,45.8,389.3
S014,2025-01-18,210.85,1792.22
S014,2025-01-19,262.79,2233.72
S014,2025-01-20,204.07,1734.6
S014,2025-01-21,80.07,680.59
S014,2025-01-22,87.17,740.94
S014,2025-01-23,184.0,1564.0
S014,2025-01-24,136.76,1162.46
S014,2025-01-25,171.23,1455.46
S014,2025-01-26,113.94,968.49
S014,2025-01-27,52.65,447.52
S014,2025-01-28,172.21,1463.78
S014,2025-01-29,195.82,1664.47
S014,2025-01-30,124.12,1055.02
S014,2025-01-31,296.12,2517.02
S014,2025-02-01,251.15,2134.78
S014,2025-02-02,156.43,1329.66
S014,2025-02-03,151.81,1290.38
S014,2025-02-04,207.99,1767.92
S014,2025-02-05,112.39,955.32
S014,2025-02-06,120.07,1020.59
S014,2025-02-07,143.6,1220.6
S014,2025-02-08,71.59,608.52
S014,2025-02-09,328.2,2789.7
S014,2025-02-10,115.31,980.14
S014,2025-02-11,152.51,1296.34
S014,2025-02-12,173.11,1471.44
S014,2025-02-13,250.26,2127.21
S014,2025-02-14,79.99,679.92
S014,2025-02-15,156.23,1327.96
S014,2025-02-16,116.11,986.94
S014,2025-02-17,87.68,745.28
S014,2025-02-18,214.36,1822.06
S014,2025-02-19,89.88,763.98
S014,2025-02-20,73.72,626.62
S014,2025-02-21,255.2,2169.2
S014,2025-02-22,286.65,2436.52
S014,2025-02-23,168.83,1435.06
S014,2025-02-24,183.42,1559.07
S014,2025-02-25,122.52,1041.42
S014,2025-02-26,102.33,869.8
S014,2025-02-27,126.42,1074.57
S014,2025-02-28,130.29,1107.46
S014,2025-03-01,106.64,906.44
S014,2025-03-02,132.18,1123.53
S014,2025-03-03,74.21,630.78
S014,2025-03-04,162.83,1384.06
S014,2025-03-05,108.89,925.56
S014,2025-03-06,255.93,2175.41
S014,2025-03-07,101.6,863.6
S014,2025-03-08,85.31,725.14
S014,2025-03-09,59.66,507.11
S014,2025-03-10,254.35,2161.98
S014,2025-03-11,277.79,2361.22
S014,2025-03-12,184.89,1571.56
S014,2025-03-13,99.19,843.12
S014,2025-03-14,148.27,1260.3
S014,2025-03-15,95.24,809.54
S014,2025-03-16,128.41,1091.48
S014,2025-03-17,99.45,845.32
S014,2025-03-18,102.9,874.65
S014,2025-03-19,151.28,1285.88
S014,2025-03-20,230.2,1956.7
S014,2025-03-21,235.23,1999.46
S014,2025-03-22,216.77,1842.54
S014,2025-03-23,104.86,891.31
S014,2025-03-24,307.5,2613.75
S014,2025-03-25,200.12,1701.02
S014,2025-03-26,196.3,1668.55
S014,2025-03-27,191.54,1628.09
S014,2025-03-28,361.53,3073.0
S014,2025-03-29,227.66,1935.11
S014,2025-03-30,74.73,635.21
S014,2025-03-31,323.07,2746.1
S014,2025-04-01,164.57,1398.84
S014,2025-04-02,469.21,3988.28
S014,2025-04-03,186.45,1584.82
S014,2025-04-04,96.45,819.82
S014,2025-04-05,230.73,1961.2
S014,2025-04-06,281.06,2389.01
S014,2025-04-07,155.79,1324.22
S014,2025-04-08,114.14,970.19
S014,2025-04-09,166.04,1411.34
S014,2025-04-10,171.63,1458.86
S014,2025-04-11,86.98,739.33
S014,2025-04-12,123.06,1046.01
S014,2025-04-13,147.71,1255.54
S014,2025-04-14,242.64,2062.44
S014,2025-04-15,137.58,1169.43
S014,2025-04-16,115.34,980.39
S014,2025-04-17,130.04,1105.34
S014,2025-04-18,116.63,991.36
S014,2025-04-19,163.26,1387.71
S014,2025-04-20,98.99,841.42
S014,2025-04-21,44.63,379.36
S014,2025-04-22,57.81,491.38
S014,2025-04-23,162.4,1380.4
S014,2025-04-24,199.5,1695.75
S014,2025-04-25,128.4,1091.4
S014,2025-04-26,163.16,1386.86
S014,2025-04-27,52.42,445.57
S014,2025-04-28,206.57,1755.84
S014,2025-04-29,96.63,821.36
S014,2025-04-30,59.42,505.07
S014,2025-05-01,36.07,306.6
S014,2025-05-02,150.71,1281.04
S014,2025-05-03,215.48,1831.58
S014,2025-05-04,127.47,1083.49
S014,2025-05-05,92.52,786.42
S014,2025-05-06,160.55,1364.68
S014,2025-05-07,147.93,1257.4
S014,2025-05-08,163.28,1387.88
S014,2025-05-09,261.8,2225.3
S014,2025-05-10,512.39,4355.31
S014,2025-05-11,192.56,1636.76
S014,2025-05-12,347.97,2957.75
S014,2025-05-13,249.91,2124.24
S014,2025-05-14,185.98,1580.83
S014,2025-05-15,311.71,2649.54
S014,2025-05-16,243.34,2068.39
S014,2025-05-17,148.73,1264.2
S014,2025-05-18,302.07,2567.59
S014,2025-05-19,237.18,2016.03
S014,2025-05-20,287.82,2446.47
S014,2025-05-21,123.3,1048.05
S014,2025-05-22,178.73,1519.2
S014,2025-05-23,261.07,2219.09
S014,2025-05-24,160.41,1363.48
S014,2025-05-25,122.35,1039.97
S014,2025-05-26,154.71,1315.04
S014,2025-05-27,222.54,1891.59
S014,2025-05-28,232.26,1974.21
S014,2025-05-29,157.53,1339.0
S014,2025-05-30,191.17,1624.94
S014,2025-05-31,161.82,1375.47
S014,2025-06-01,217.23,1846.46
S014,2025-06-02,180.53,1534.5
S014,2025-06-03,92.32,784.72
S014,2025-06-04,233.7,1986.45
S014,2025-06-05,294.46,2502.91
S014,2025-06-06,189.23,1608.46
S014,2025-06-07,195.25,1659.62
S014,2025-06-08,44.76,380.46
S014,2025-06-09,268.15,2279.27
S014,2025-06-10,250.28,2127.38
S014,2025-06-11,109.22,928.37
S014,2025-06-12,230.46,1958.91
S014,2025-06-13,104.25,886.12
S014,2025-06-14,82.72,703.12
S014,2025-06-15,148.31,1260.64
S014,2025-06-16,256.5,2180.25
S014,2025-06-17,304.13,2585.1
S014,2025-06-18,203.22,1727.37
S014,2025-06-19,226.2,1922.7
S014,2025-06-20,183.07,1556.1
S014,2025-06-21,160.52,1364.42
S014,2025-06-22,184.81,1570.88
S014,2025-06-23,59.32,504.22
S014,2025-06-24,72.33,614.8
S014,2025-06-25,347.99,2957.92
S014,2025-06-26,210.85,1792.22
S014,2025-06-27,141.09,1199.27
S014,2025-06-28,246.53,2095.5
S014,2025-06-29,316.18,2687.53
S014,2025-06-30,260.77,2216.54
S014,2025-07-01,261.04,2218.84
S014,2025-07-02,140.58,1194.93
S014,2025-07-03,130.61,1110.19
S014,2025-07-04,154.77,1315.54
S014,2025-07-05,366.71,3117.04
S014,2025-07-06,297.42,2528.07
S014,2025-07-07,245.52,2086.92
S014,2025-07-08,318.95,2711.08
S014,2025-07-09,452.85,3849.23
S014,2025-07-10,212.07,1802.6
S014,2025-07-11,188.02,1598.17
S014,2025-07-12,188.8,1604.8
S014,2025-07-13,138.34,1175.89
S014,2025-07-14,258.4,2196.4
S014,2025-07-15,164.45,1397.82
S014,2025-07-16,256.9,2183.65
S014,2025-07-17,442.86,3764.31
S014,2025-07-18,152.66,1297.61
S014,2025-07-19,122.42,1040.57
S014,2025-07-20,93.33,793.3
S014,2025-07-21,192.27,1634.3
S014,2025-07-22,147.83,1256.56
S014,2025-07-23,159.06,1352.01
S014,2025-07-24,228.62,1943.27
S014,2025-07-25,271.85,2310.73
S014,2025-07-26,211.98,1801.83
S014,2025-07-27,215.14,1828.69
S014,2025-07-28,157.56,1339.26
S014,2025-07-29,300.58,2554.93
S014,2025-07-30,222.48,1891.08
S014,2025-07-31,204.19,1735.62
S014,2025-08-01,428.18,3639.53
S014,2025-08-02,157.38,1337.73
S014,2025-08-03,253.36,2153.56
S014,2025-08-04,73.68,626.28
S014,2025-08-05,108.86,925.31
S014,2025-08-06,209.94,1784.49
S014,2025-08-07,180.92,1537.82
S014,2025-08-08,82.01,697.08
S014,2025-08-09,332.16,2823.36
S014,2025-08-10,263.55,2240.18
S014,2025-08-11,181.87,1545.9
S014,2025-08-12,286.99,2439.42
S014,2025-08-13,277.29,2356.96
S014,2025-08-14,333.23,2832.46
S014,2025-08-15,194.75,1655.38
S014,2025-08-16,124.07,1054.6
S014,2025-08-17,170.07,1445.6
S014,2025-08-18,256.81,2182.89
S014,2025-08-19,383.1,3256.35
S014,2025-08-20,159.63,1356.86
S014,2025-08-21,120.9,1027.65
S014,2025-08-22,105.4,895.9
S014,2025-08-23,245.78,2089.13
S014,2025-08-24,161.13,1369.6
S014,2025-08-25,108.14,919.19
S014,2025-08-26,221.76,1884.96
S014,2025-08-27,165.76,1408.96
S014,2025-08-28,212.18,1803.53
S014,2025-08-29,92.97,790.24
S014,2025-08-30,376.46,3199.91
S014,2025-08-31,308.27,2620.3
S014,2025-09-01,247.35,2102.48
S014,2025-09-02,153.82,1307.47
S014,2025-09-03,269.48,2290.58
S014,2025-09-04,368.53,3132.5
S014,2025-09-05,281.16,2389.86
S014,2025-09-06,335.17,2848.94
S014,2025-09-07,259.69,2207.36
S014,2025-09-08,423.19,3597.12
S014,2025-09-09,233.42,1984.07
S014,2025-09-10,446.91,3798.74
S014,2025-09-11,138.46,1176.91
S014,2025-09-12,195.98,1665.83
S014,2025-09-13,528.76,4494.46
S014,2025-09-14,90.05,765.42
S014,2025-09-15,322.91,2744.74
S014,2025-09-16,347.3,2952.05
S014,2025-09-17,395.64,3362.94
S014,2025-09-18,399.83,3398.56
S014,2025-09-19,269.29,2288.96
S014,2025-09-20,419.2,3563.2
S014,2025-09-21,53.93,458.4
S014,2025-09-22,391.71,3329.54
S014,2025-09-23,225.42,1916.07
S014,2025-09-24,307.58,2614.43
S014,2025-09-25,356.11,3026.94
S014,2025-09-26,270.05,2295.43
S014,2025-09-27,195.69,1663.36
S014,2025-09-28,158.72,1349.12
S014,2025-09-29,435.79,3704.22
S014,2025-09-30,236.82,2012.97
S014,2025-10-01,328.58,2792.93
S014,2025-10-02,175.82,1494.47
S014,2025-10-03,265.36,2255.56
S014,2025-10-04,217.69,1850.36
S014,2025-10-05,136.62,1161.27
S014,2025-10-06,241.95,2056.57
S014,2025-10-07,373.4,3173.9
S014,2025-10-08,190.79,1621.72
S014,2025-10-09,325.07,2763.1
S014,2025-10-10,297.78,2531.13
S014,2025-10-11,377.22,3206.37
S014,2025-10-12,191.76,1629.96
S014,2025-10-13,442.01,3757.08
S014,2025-10-14,219.97,1869.74
S014,2025-10-15,398.26,3385.21
S014,2025-10-16,382.11,3247.94
S014,2025-10-17,353.08,3001.18
S014,2025-10-18,187.51,1593.84
S014,2025-10-19,291.27,2475.8
