queue_id,station_id,date,hour,vehicles_waiting,avg_wait_time_minutes
9869,S011,2025-07-22,12,4,17.7
9870,S011,2025-07-22,15,2,17.3
9871,S011,2025-07-22,18,9,32.1
9872,S011,2025-07-22,21,6,14.8
9873,S011,2025-09-15,0,1,13.4
9874,S011,2025-09-15,3,1,2.1
9875,S011,2025-09-15,6,0,16.1
9876,S011,2025-09-15,9,8,20.6
9877,S011,2025-09-15,12,5,12.5
9878,S011,2025-09-15,15,5,23.4
9879,S011,2025-09-15,18,3,31.2
9880,S011,2025-09-15,21,5,10.6
9881,S011,2025-03-30,0,1,6.5
9882,S011,2025-03-30,3,0,3.1
9883,S011,2025-03-30,6,1,16.4
9884,S011,2025-03-30,9,6,24.3
9885,S011,2025-03-30,12,0,10.2
9886,S011,2025-03-30,15,3,17.6
9887,S011,2025-03-30,18,9,18.8
9888,S011,2025-03-30,21,4,12.3
9889,S011,2025-01-28,0,1,7.7
9890,S011,2025-01-28,3,0,0.0
9891,S011,2025-01-28,6,4,12.9
9892,S011,2025-01-28,9,5,25.9
9893,S011,2025-01-28,12,0,17.3
9894,S011,2025-01-28,15,4,11.2
9895,S011,2025-01-28,18,1,30.9
9896,S011,2025-01-28,21,3,23.2
9897,S011,2025-03-13,0,0,9.3
9898,S011,2025-03-13,3,1,12.1
9899,S011,2025-03-13,6,0,14.6
9900,S011,2025-03-13,9,9,29.1
9901,S011,2025-03-13,12,0,20.3
9902,S011,2025-03-13,15,4,18.8
9903,S011,2025-03-13,18,4,31.3
9904,S011,2025-03-13,21,2,18.4
9905,S011,2025-08-23,0,2,12.7
9906,S011,2025-08-23,3,2,7.1
9907,S011,2025-08-23,6,3,19.2
9908,S011,2025-08-23,9,2,22.2
9909,S011,2025-08-23,12,3,19.5
9910,S011,2025-08-23,15,6,18.4
9911,S011,2025-08-23,18,6,29.6
9912,S011,2025-08-23,21,3,21.3
9913,S011,2025-05-08,0,1,9.0
9914,S011,2025-05-08,3,0,8.7
9915,S011,2025-05-08,6,1,17.8
9916,S011,2025-05-08,9,9,23.6
9917,S011,2025-05-08,12,2,10.1
9918,S011,2025-05-08,15,2,19.0
9919,S011,2025-05-08,18,4,21.7
9920,S011,2025-05-08,21,3,21.3
9921,S011,2025-03-09,0,0,11.3
9922,S011,2025-03-09,3,0,1.1
9923,S011,2025-03-09,6,2,19.0
9924,S011,2025-03-09,9,8,35.0
9925,S011,2025-03-09,12,3,20.0
9926,S011,2025-03-09,15,2,19.6
9927,S011,2025-03-09,18,4,28.4
9928,S011,2025-03-09,21,3,14.5
9929,S011,2025-05-02,0,0,6.7
9930,S011,2025-05-02,3,0,9.7
9931,S011,2025-05-02,6,2,24.5
9932,S011,2025-05-02,9,8,29.5
9933,S011,2025-05-02,12,5,18.6
9934,S011,2025-05-02,15,4,31.3
9935,S011,2025-05-02,18,9,27.2
9936,S011,2025-05-02,21,5,21.6
9937,S011,2025-05-06,0,1,5.2
9938,S011,2025-05-06,3,1,6.6
9939,S011,2025-05-06,6,3,17.5
9940,S011,2025-05-06,9,4,23.9
9941,S011,2025-05-06,12,2,16.2
9942,S011,2025-05-06,15,6,29.4
9943,S011,2025-05-06,18,12,26.8
9944,S011,2025-05-06,21,7,16.8
9945,S011,2025-04-11,0,0,11.0
9946,S011,2025-04-11,3,0,11.2
9947,S011,2025-04-11,6,1,15.7
9948,S011,2025-04-11,9,3,28.9
9949,S011,2025-04-11,12,4,14.1
9950,S011,2025-04-11,15,7,19.1
9951,S011,2025-04-11,18,2,37.1
9952,S011,2025-04-11,21,1,16.3
9953,S011,2025-08-19,0,0,0.5
9954,S011,2025-08-19,3,0,9.8
9955,S011,2025-08-19,6,3,11.4
9956,S011,2025-08-19,9,10,24.9
9957,S011,2025-08-19,12,2,18.9
9958,S011,2025-08-19,15,3,17.8
9959,S011,2025-08-19,18,2,28.4
9960,S011,2025-08-19,21,3,18.4
9961,S011,2025-08-25,0,4,9.7
9962,S011,2025-08-25,3,0,11.3
9963,S011,2025-08-25,6,2,15.0
9964,S011,2025-08-25,9,4,31.3
9965,S011,2025-08-25,12,3,15.8
9966,S011,2025-08-25,15,1,9.0
9967,S011,2025-08-25,18,4,36.2
9968,S011,2025-08-25,21,5,11.8
9969,S011,2025-01-05,0,3,0.0
9970,S011,2025-01-05,3,0,12.2
9971,S011,2025-01-05,6,0,20.0
9972,S011,2025-01-05,9,8,34.0
9973,S011,2025-01-05,12,7,16.6
9974,S011,2025-01-05,15,1,19.6
9975,S011,2025-01-05,18,3,33.8
9976,S011,2025-01-05,21,2,18.2
9977,S011,2025-11-10,0,0,4.8
9978,S011,2025-11-10,3,0,5.5
9979,S011,2025-11-10,6,2,15.8
9980,S011,2025-11-10,9,3,28.4
9981,S011,2025-11-10,12,2,18.3
9982,S011,2025-11-10,15,2,15.1
9983,S011,2025-11-10,18,5,28.8
9984,S011,2025-11-10,21,1,15.7
9985,S011,2025-11-12,0,1,11.1
9986,S011,2025-11-12,3,0,6.0
9987,S011,2025-11-12,6,4,15.4
9988,S011,2025-11-12,9,0,31.8
9989,S011,2025-11-12,12,2,18.6
9990,S011,2025-11-12,15,4,21.8
9991,S011,2025-11-12,18,7,32.1
9992,S011,2025-11-12,21,4,17.2
9993,S011,2025-07-14,0,1,8.6
9994,S011,2025-07-14,3,0,16.0
9995,S011,2025-07-14,6,1,14.1
9996,S011,2025-07-14,9,1,30.3
9997,S011,2025-07-14,12,1,17.5
9998,S011,2025-07-14,15,3,21.2
9999,S011,2025-07-14,18,3,25.4
10000,S011,2025-07-14,21,4,21.9
10001,S011,2025-09-05,0,1,8.0
10002,S011,2025-09-05,3,0,8.0
10003,S011,2025-09-05,6,3,19.0
10004,S011,2025-09-05,9,3,24.7
10005,S011,2025-09-05,12,3,20.3
10006,S011,2025-09-05,15,4,20.0
10007,S011,2025-09-05,18,4,32.0
10008,S011,2025-09-05,21,3,18.4
10009,S011,2025-04-15,0,0,2.8
10010,S011,2025-04-15,3,0,9.8
10011,S011,2025-04-15,6,3,10.9
10012,S011,2025-04-15,9,11,26.7
10013,S011,2025-04-15,12,5,15.9
10014,S011,2025-04-15,15,3,24.8
10015,S011,2025-04-15,18,11,27.6
10016,S011,2025-04-15,21,3,11.8
10017,S011,2025-05-01,0,0,8.3
10018,S011,2025-05-01,3,1,2.7
10019,S011,2025-05-01,6,1,14.6
10020,S011,2025-05-01,9,6,32.6
10021,S011,2025-05-01,12,2,17.9
10022,S011,2025-05-01,15,4,28.0
10023,S011,2025-05-01,18,7,31.7
10024,S011,2025-05-01,21,4,16.5
10025,S011,2025-10-25,0,0,5.2
10026,S011,2025-10-25,3,0,6.9
10027,S011,2025-10-25,6,2,20.5
10028,S011,2025-10-25,9,4,31.1
10029,S011,2025-10-25,12,4,16.5
10030,S011,2025-10-25,15,6,19.0
10031,S011,2025-10-25,18,8,28.4
10032,S011,2025-10-25,21,4,11.8
10033,S011,2025-05-12,0,0,0.0
10034,S011,2025-05-12,3,0,5.9
10035,S011,2025-05-12,6,4,16.4
10036,S011,2025-05-12,9,4,20.5
10037,S011,2025-05-12,12,6,18.1
10038,S011,2025-05-12,15,7,18.0
10039,S011,2025-05-12,18,8,35.1
10040,S011,2025-05-12,21,3,14.0
10041,S011,2025-08-09,0,2,8.8
10042,S011,2025-08-09,3,0,9.4
10043,S011,2025-08-09,6,1,18.9
10044,S011,2025-08-09,9,7,21.3
10045,S011,2025-08-09,12,5,15.9
10046,S011,2025-08-09,15,2,20.5
10047,S011,2025-08-09,18,5,38.3
10048,S011,2025-08-09,21,4,15.7
10049,S011,2025-12-16,0,1,2.4
10050,S011,2025-12-16,3,1,2.7
10051,S011,2025-12-16,6,2,12.2
10052,S011,2025-12-16,9,5,25.1
10053,S011,2025-12-16,12,3,17.4
10054,S011,2025-12-16,15,3,23.1
10055,S011,2025-12-16,18,5,31.8
10056,S011,2025-12-16,21,7,9.1
10057,S011,2025-06-08,0,1,14.0
10058,S011,2025-06-08,3,1,11.7
10059,S011,2025-06-08,6,2,17.3
10060,S011,2025-06-08,9,4,25.5
10061,S011,2025-06-08,12,3,23.8
10062,S011,2025-06-08,15,5,30.0
10063,S011,2025-06-08,18,4,28.2
10064,S011,2025-06-08,21,1,14.5
10065,S011,2025-05-16,0,1,8.7
10066,S011,2025-05-16,3,0,10.9
10067,S011,2025-05-16,6,5,12.5
10068,S011,2025-05-16,9,7,26.5
10069,S011,2025-05-16,12,6,19.4
10070,S011,2025-05-16,15,5,18.2
10071,S011,2025-05-16,18,6,40.1
10072,S011,2025-05-16,21,5,14.6
10073,S011,2025-07-16,0,3,3.2
10074,S011,2025-07-16,3,1,5.1
10075,S011,2025-07-16,6,0,12.1
10076,S011,2025-07-16,9,9,22.6
10077,S011,2025-07-16,12,3,21.3
10078,S011,2025-07-16,15,6,16.4
10079,S011,2025-07-16,18,6,24.9
10080,S011,2025-07-16,21,3,20.4
10081,S011,2025-03-26,0,0,9.2
10082,S011,2025-03-26,3,1,8.9
10083,S011,2025-03-26,6,3,21.5
10084,S011,2025-03-26,9,7,31.8
10085,S011,2025-03-26,12,4,14.2
10086,S011,2025-03-26,15,5,19.9
10087,S011,2025-03-26,18,7,30.2
10088,S011,2025-03-26,21,1,21.0
10089,S011,2025-05-03,0,2,11.6
10090,S011,2025-05-03,3,1,9.7
10091,S011,2025-05-03,6,2,18.4
10092,S011,2025-05-03,9,3,34.5
10093,S011,2025-05-03,12,2,19.5
10094,S011,2025-05-03,15,5,19.4
10095,S011,2025-05-03,18,6,32.8
10096,S011,2025-05-03,21,2,17.3
10097,S011,2025-10-24,0,1,1.8
10098,S011,2025-10-24,3,1,12.5
10099,S011,2025-10-24,6,1,16.6
10100,S011,2025-10-24,9,6,27.2
10101,S011,2025-10-24,12,4,14.8
10102,S011,2025-10-24,15,4,15.5
10103,S011,2025-10-24,18,7,27.3
10104,S011,2025-10-24,21,4,15.1
10105,S011,2025-03-15,0,0,9.0
10106,S011,2025-03-15,3,1,4.0
10107,S011,2025-03-15,6,3,13.9
10108,S011,2025-03-15,9,8,25.2
10109,S011,2025-03-15,12,3,10.2
10110,S011,2025-03-15,15,1,19.0
10111,S011,2025-03-15,18,3,31.6
10112,S011,2025-03-15,21,5,19.3
10113,S011,2025-07-27,0,1,13.1
10114,S011,2025-07-27,3,1,16.2
10115,S011,2025-07-27,6,0,6.9
10116,S011,2025-07-27,9,5,26.2
10117,S011,2025-07-27,12,2,16.8
10118,S011,2025-07-27,15,6,15.1
10119,S011,2025-07-27,18,1,30.1
10120,S011,2025-07-27,21,5,16.4
10121,S011,2025-05-09,0,1,2.8
10122,S011,2025-05-09,3,1,5.7
10123,S011,2025-05-09,6,0,16.3
10124,S011,2025-05-09,9,6,30.3
10125,S011,2025-05-09,12,4,17.4
10126,S011,2025-05-09,15,3,18.4
10127,S011,2025-05-09,18,6,35.2
10128,S011,2025-05-09,21,1,15.7
10129,S011,2025-10-06,0,0,0.6
10130,S011,2025-10-06,3,0,12.7
10131,S011,2025-10-06,6,2,20.7
10132,S011,2025-10-06,9,4,25.8
10133,S011,2025-10-06,12,3,16.9
10134,S011,2025-10-06,15,1,14.3
10135,S011,2025-10-06,18,3,23.7
10136,S011,2025-10-06,21,5,9.3
10137,S011,2025-09-12,0,1,3.0
10138,S011,2025-09-12,3,1,6.2
10139,S011,2025-09-12,6,4,26.0
10140,S011,2025-09-12,9,7,25.2
10141,S011,2025-09-12,12,1,11.0
10142,S011,2025-09-12,15,2,23.5
10143,S011,2025-09-12,18,2,25.2
10144,S011,2025-09-12,21,2,15.7
10145,S011,2025-12-31,0,0,7.3
10146,S011,2025-12-31,3,1,4.0
10147,S011,2025-12-31,6,1,16.8
10148,S011,2025-12-31,9,2,24.8
10149,S011,2025-12-31,12,3,18.7
10150,S011,2025-12-31,15,2,18.0
10151,S011,2025-12-31,18,7,24.1
10152,S011,2025-12-31,21,2,17.2
10153,S011,2025-08-10,0,0,0.0
10154,S011,2025-08-10,3,2,14.1
10155,S011,2025-08-10,6,1,15.4
10156,S011,2025-08-10,9,13,23.2
10157,S011,2025-08-10,12,6,12.6
10158,S011,2025-08-10,15,5,16.9
10159,S011,2025-08-10,18,13,27.0
10160,S011,2025-08-10,21,3,18.6
10161,S011,2025-05-20,0,1,11.5
10162,S011,2025-05-20,3,1,10.7
10163,S011,2025-05-20,6,2,17.9
10164,S011,2025-05-20,9,6,31.8
10165,S011,2025-05-20,12,2,13.9
10166,S011,2025-05-20,15,5,22.8
10167,S011,2025-05-20,18,4,38.4
10168,S011,2025-05-20,21,1,10.5
10169,S011,2025-01-23,0,0,11.6
10170,S011,2025-01-23,3,0,7.0
10171,S011,2025-01-23,6,1,15.7
10172,S011,2025-01-23,9,6,27.6
10173,S011,2025-01-23,12,3,16.8
10174,S011,2025-01-23,15,1,18.1
10175,S011,2025-01-23,18,6,25.6
10176,S011,2025-01-23,21,4,18.8
10177,S011,2025-09-02,0,0,5.4
10178,S011,2025-09-02,3,1,13.6
10179,S011,2025-09-02,6,2,15.0
10180,S011,2025-09-02,9,2,30.5
10181,S011,2025-09-02,12,1,18.9
10182,S011,2025-09-02,15,1,19.1
10183,S011,2025-09-02,18,6,30.8
10184,S011,2025-09-02,21,4,18.1
10185,S011,2025-12-15,0,0,2.7
10186,S011,2025-12-15,3,0,4.5
10187,S011,2025-12-15,6,1,10.7
10188,S011,2025-12-15,9,8,26.4
10189,S011,2025-12-15,12,2,19.5
10190,S011,2025-12-15,15,3,17.7
10191,S011,2025-12-15,18,4,26.1
10192,S011,2025-12-15,21,2,14.5
10193,S011,2025-10-12,0,0,2.6
10194,S011,2025-10-12,3,0,8.3
10195,S011,2025-10-12,6,2,19.7
10196,S011,2025-10-12,9,4,21.8
10197,S011,2025-10-12,12,0,24.6
10198,S011,2025-10-12,15,1,17.9
10199,S011,2025-10-12,18,8,28.7
10200,S011,2025-10-12,21,4,18.1
10201,S011,2025-08-28,0,0,9.7
10202,S011,2025-08-28,3,0,9.9
10203,S011,2025-08-28,6,2,10.0
10204,S011,2025-08-28,9,11,35.4
10205,S011,2025-08-28,12,5,16.4
10206,S011,2025-08-28,15,2,24.9
10207,S011,2025-08-28,18,10,31.6
10208,S011,2025-08-28,21,1,13.7
10209,S011,2025-06-09,0,1,6.5
10210,S011,2025-06-09,3,1,6.5
10211,S011,2025-06-09,6,1,14.0
10212,S011,2025-06-09,9,3,27.4
10213,S011,2025-06-09,12,1,12.3
10214,S011,2025-06-09,15,3,18.5
10215,S011,2025-06-09,18,4,29.4
10216,S011,2025-06-09,21,5,18.1
10217,S011,2025-05-10,0,0,5.7
10218,S011,2025-05-10,3,0,3.7
10219,S011,2025-05-10,6,1,14.1
10220,S011,2025-05-10,9,7,24.0
10221,S011,2025-05-10,12,5,14.9
10222,S011,2025-05-10,15,3,19.4
10223,S011,2025-05-10,18,4,28.4
10224,S011,2025-05-10,21,1,12.4
10225,S011,2025-08-22,0,0,1.9
10226,S011,2025-08-22,3,1,3.2
10227,S011,2025-08-22,6,3,17.2
10228,S011,2025-08-22,9,10,26.5
10229,S011,2025-08-22,12,5,11.2
10230,S011,2025-08-22,15,1,18.9
10231,S011,2025-08-22,18,7,28.0
10232,S011,2025-08-22,21,3,19.5
10233,S011,2025-10-15,0,0,8.6
10234,S011,2025-10-15,3,1,8.6
10235,S011,2025-10-15,6,1,16.9
10236,S011,2025-10-15,9,7,24.4
10237,S011,2025-10-15,12,3,15.1
10238,S011,2025-10-15,15,7,24.6
10239,S011,2025-10-15,18,2,26.4
10240,S011,2025-10-15,21,2,23.9
10241,S011,2025-02-09,0,0,6.2
10242,S011,2025-02-09,3,0,2.8
10243,S011,2025-02-09,6,1,13.8
10244,S011,2025-02-09,9,5,29.2
10245,S011,2025-02-09,12,6,26.8
10246,S011,2025-02-09,15,1,16.9
10247,S011,2025-02-09,18,3,33.9
10248,S011,2025-02-09,21,4,20.7
10249,S011,2025-12-24,0,1,7.8
10250,S011,2025-12-24,3,1,4.7
10251,S011,2025-12-24,6,1,13.4
10252,S011,2025-12-24,9,7,23.9
10253,S011,2025-12-24,12,2,22.2
10254,S011,2025-12-24,15,5,20.2
10255,S011,2025-12-24,18,6,27.6
10256,S011,2025-12-24,21,5,25.9
10257,S011,2025-11-08,0,0,9.4
10258,S011,2025-11-08,3,0,4.8
10259,S011,2025-11-08,6,2,18.3
10260,S011,2025-11-08,9,7,27.2
10261,S011,2025-11-08,12,3,14.5
10262,S011,2025-11-08,15,5,19.5
10263,S011,2025-11-08,18,13,32.7
10264,S011,2025-11-08,21,3,15.1
10265,S011,2025-07-04,0,1,6.7
10266,S011,2025-07-04,3,0,4.8
10267,S011,2025-07-04,6,1,18.4
10268,S011,2025-07-04,9,9,27.1
10269,S011,2025-07-04,12,2,16.3
10270,S011,2025-07-04,15,7,16.9
10271,S011,2025-07-04,18,4,31.9
10272,S011,2025-07-04,21,3,21.5
10273,S011,2025-04-08,0,1,3.3
10274,S011,2025-04-08,3,0,6.8
10275,S011,2025-04-08,6,5,12.3
10276,S011,2025-04-08,9,7,24.5
10277,S011,2025-04-08,12,3,14.4
10278,S011,2025-04-08,15,8,19.8
10279,S011,2025-04-08,18,8,36.1
10280,S011,2025-04-08,21,3,22.1
10281,S011,2025-01-10,0,1,0.0
10282,S011,2025-01-10,3,0,7.6
10283,S011,2025-01-10,6,1,8.9
10284,S011,2025-01-10,9,3,26.5
10285,S011,2025-01-10,12,2,22.9
10286,S011,2025-01-10,15,5,13.8
10287,S011,2025-01-10,18,7,28.0
10288,S011,2025-01-10,21,3,17.1
10289,S011,2025-04-04,0,1,6.1
10290,S011,2025-04-04,3,1,2.2
10291,S011,2025-04-04,6,5,11.7
10292,S011,2025-04-04,9,5,21.8
10293,S011,2025-04-04,12,5,10.0
10294,S011,2025-04-04,15,3,10.3
10295,S011,2025-04-04,18,3,32.5
10296,S011,2025-04-04,21,4,17.3
10297,S011,2025-09-19,0,0,3.5
10298,S011,2025-09-19,3,1,11.1
10299,S011,2025-09-19,6,1,14.9
10300,S011,2025-09-19,9,5,33.1
10301,S011,2025-09-19,12,2,17.2
10302,S011,2025-09-19,15,1,18.6
10303,S011,2025-09-19,18,2,28.6
10304,S011,2025-09-19,21,2,21.0
10305,S011,2025-04-23,0,2,8.4
10306,S011,2025-04-23,3,1,8.1
10307,S011,2025-04-23,6,1,19.0
10308,S011,2025-04-23,9,4,22.4
10309,S011,2025-04-23,12,3,19.4
10310,S011,2025-04-23,15,3,25.5
10311,S011,2025-04-23,18,10,28.9
10312,S011,2025-04-23,21,6,14.8
10313,S011,2025-11-07,0,0,1.8
10314,S011,2025-11-07,3,1,0.0
10315,S011,2025-11-07,6,1,15.8
10316,S011,2025-11-07,9,7,21.5
10317,S011,2025-11-07,12,7,17.9
10318,S011,2025-11-07,15,2,22.4
10319,S011,2025-11-07,18,1,27.4
10320,S011,2025-11-07,21,2,20.3
10321,S011,2025-09-13,0,0,4.2
10322,S011,2025-09-13,3,0,8.4
10323,S011,2025-09-13,6,4,28.1
10324,S011,2025-09-13,9,6,26.5
10325,S011,2025-09-13,12,1,16.2
10326,S011,2025-09-13,15,4,11.7
10327,S011,2025-09-13,18,11,25.8
10328,S011,2025-09-13,21,1,13.4
10329,S011,2025-09-10,0,0,7.4
10330,S011,2025-09-10,3,0,11.8
10331,S011,2025-09-10,6,2,19.7
10332,S011,2025-09-10,9,6,26.1
10333,S011,2025-09-10,12,3,21.0
10334,S011,2025-09-10,15,6,17.5
10335,S011,2025-09-10,18,4,32.7
10336,S011,2025-09-10,21,3,17.5
10337,S011,2025-06-03,0,0,8.3
10338,S011,2025-06-03,3,1,7.3
10339,S011,2025-06-03,6,0,17.7
10340,S011,2025-06-03,9,3,29.1
10341,S011,2025-06-03,12,1,15.8
10342,S011,2025-06-03,15,2,22.0
10343,S011,2025-06-03,18,5,30.8
10344,S011,2025-06-03,21,0,18.7
10345,S011,2025-06-01,0,3,3.1
10346,S011,2025-06-01,3,1,4.4
10347,S011,2025-06-01,6,5,15.1
10348,S011,2025-06-01,9,5,31.3
10349,S011,2025-06-01,12,2,15.0
10350,S011,2025-06-01,15,6,14.8
10351,S011,2025-06-01,18,6,29.9
10352,S011,2025-06-01,21,4,19.1
10353,S011,2025-03-20,0,0,5.8
10354,S011,2025-03-20,3,1,4.9
10355,S011,2025-03-20,6,3,20.4
10356,S011,2025-03-20,9,4,19.5
10357,S011,2025-03-20,12,4,19.2
10358,S011,2025-03-20,15,3,19.3
10359,S011,2025-03-20,18,6,31.8
10360,S011,2025-03-20,21,5,21.4
10361,S011,2025-12-12,0,0,10.5
10362,S011,2025-12-12,3,1,6.7
10363,S011,2025-12-12,6,1,16.3
10364,S011,2025-12-12,9,8,26.9
10365,S011,2025-12-12,12,4,15.0
10366,S011,2025-12-12,15,3,21.0
10367,S011,2025-12-12,18,3,28.4
10368,S011,2025-12-12,21,4,12.7
10369,S011,2025-05-31,0,0,3.6
10370,S011,2025-05-31,3,1,4.9
10371,S011,2025-05-31,6,5,14.6
10372,S011,2025-05-31,9,7,31.2
10373,S011,2025-05-31,12,3,21.4
10374,S011,2025-05-31,15,2,20.8
10375,S011,2025-05-31,18,8,25.0
10376,S011,2025-05-31,21,1,19.1
10377,S011,2025-08-26,0,0,11.5
10378,S011,2025-08-26,3,0,5.7
10379,S011,2025-08-26,6,3,12.8
10380,S011,2025-08-26,9,5,28.2
10381,S011,2025-08-26,12,7,13.2
10382,S011,2025-08-26,15,2,23.7
10383,S011,2025-08-26,18,3,25.6
10384,S011,2025-08-26,21,5,25.7
10385,S011,2025-04-09,0,0,15.0
10386,S011,2025-04-09,3,1,6.1
10387,S011,2025-04-09,6,2,17.5
10388,S011,2025-04-09,9,6,33.4
10389,S011,2025-04-09,12,5,12.4
10390,S011,2025-04-09,15,4,25.3
10391,S011,2025-04-09,18,7,27.3
10392,S011,2025-04-09,21,5,14.5
10393,S011,2025-12-05,0,1,9.3
10394,S011,2025-12-05,3,0,9.2
10395,S011,2025-12-05,6,5,18.6
10396,S011,2025-12-05,9,7,33.6
10397,S011,2025-12-05,12,3,22.1
10398,S011,2025-12-05,15,4,20.9
10399,S011,2025-12-05,18,9,33.4
10400,S011,2025-12-05,21,5,17.9
10401,S011,2025-01-11,0,0,2.5
10402,S011,2025-01-11,3,1,4.1
10403,S011,2025-01-11,6,2,12.1
10404,S011,2025-01-11,9,4,28.6
10405,S011,2025-01-11,12,6,15.7
10406,S011,2025-01-11,15,2,21.2
10407,S011,2025-01-11,18,8,24.3
10408,S011,2025-01-11,21,6,17.1
10409,S011,2025-10-14,0,0,7.0
10410,S011,2025-10-14,3,0,1.9
10411,S011,2025-10-14,6,0,11.3
10412,S011,2025-10-14,9,2,28.8
10413,S011,2025-10-14,12,4,18.6
10414,S011,2025-10-14,15,2,19.7
10415,S011,2025-10-14,18,1,28.0
10416,S011,2025-10-14,21,4,13.0
10417,S011,2025-05-13,0,2,7.5
10418,S011,2025-05-13,3,0,2.1
10419,S011,2025-05-13,6,4,15.2
10420,S011,2025-05-13,9,4,28.1
10421,S011,2025-05-13,12,5,12.3
10422,S011,2025-05-13,15,4,19.1
10423,S011,2025-05-13,18,8,29.1
10424,S011,2025-05-13,21,4,17.9
10425,S011,2025-12-18,0,1,11.5
10426,S011,2025-12-18,3,0,0.0
10427,S011,2025-12-18,6,3,13.5
10428,S011,2025-12-18,9,7,23.6
10429,S011,2025-12-18,12,4,14.2
10430,S011,2025-12-18,15,1,18.5
10431,S011,2025-12-18,18,7,28.5
10432,S011,2025-12-18,21,6,16.5
10433,S011,2025-07-20,0,0,5.6
10434,S011,2025-07-20,3,0,4.2
10435,S011,2025-07-20,6,3,19.8
10436,S011,2025-07-20,9,5,34.9
10437,S011,2025-07-20,12,4,21.4
10438,S011,2025-07-20,15,8,17.1
10439,S011,2025-07-20,18,11,26.7
10440,S011,2025-07-20,21,4,23.3
10441,S011,2025-01-13,0,0,9.6
10442,S011,2025-01-13,3,0,4.6
10443,S011,2025-01-13,6,2,17.1
10444,S011,2025-01-13,9,10,28.3
10445,S011,2025-01-13,12,5,19.2
10446,S011,2025-01-13,15,1,18.6
10447,S011,2025-01-13,18,6,24.4
10448,S011,2025-01-13,21,2,17.9
10449,S011,2025-10-18,0,0,7.3
10450,S011,2025-10-18,3,1,3.7
10451,S011,2025-10-18,6,1,13.2
10452,S011,2025-10-18,9,3,29.4
10453,S011,2025-10-18,12,4,22.9
10454,S011,2025-10-18,15,5,19.5
10455,S011,2025-10-18,18,7,32.6
10456,S011,2025-10-18,21,1,21.8
10457,S011,2025-09-22,0,1,4.9
10458,S011,2025-09-22,3,0,6.9
10459,S011,2025-09-22,6,1,17.3
10460,S011,2025-09-22,9,3,20.0
10461,S011,2025-09-22,12,5,14.5
10462,S011,2025-09-22,15,4,16.9
10463,S011,2025-09-22,18,4,23.0
10464,S011,2025-09-22,21,4,16.1
10465,S011,2025-05-28,0,1,3.8
10466,S011,2025-05-28,3,1,4.3
10467,S011,2025-05-28,6,2,12.5
10468,S011,2025-05-28,9,10,29.3
10469,S011,2025-05-28,12,0,18.9
10470,S011,2025-05-28,15,2,26.7
10471,S011,2025-05-28,18,6,27.7
10472,S011,2025-05-28,21,6,14.2
10473,S011,2025-04-30,0,0,9.6
10474,S011,2025-04-30,3,0,8.2
10475,S011,2025-04-30,6,1,17.5
10476,S011,2025-04-30,9,5,18.6
10477,S011,2025-04-30,12,5,27.3
10478,S011,2025-04-30,15,1,17.1
10479,S011,2025-04-30,18,3,25.6
10480,S011,2025-04-30,21,5,14.5
10481,S011,2025-06-20,0,2,5.7
10482,S011,2025-06-20,3,0,19.3
10483,S011,2025-06-20,6,0,15.8
10484,S011,2025-06-20,9,11,27.9
10485,S011,2025-06-20,12,3,18.1
10486,S011,2025-06-20,15,5,14.2
10487,S011,2025-06-20,18,12,23.4
10488,S011,2025-06-20,21,4,21.1
10489,S011,2025-07-03,0,2,1.9
10490,S011,2025-07-03,3,0,9.0
10491,S011,2025-07-03,6,1,25.6
10492,S011,2025-07-03,9,6,25.9
10493,S011,2025-07-03,12,5,19.5
10494,S011,2025-07-03,15,4,26.6
10495,S011,2025-07-03,18,5,29.1
10496,S011,2025-07-03,21,3,17.5
10497,S011,2025-01-22,0,1,9.6
10498,S011,2025-01-22,3,1,1.6
10499,S011,2025-01-22,6,5,13.4
10500,S011,2025-01-22,9,5,26.8
10501,S011,2025-01-22,12,4,18.5
10502,S011,2025-01-22,15,2,25.1
10503,S011,2025-01-22,18,6,28.4
10504,S011,2025-01-22,21,2,20.0
10505,S011,2025-04-25,0,0,10.3
10506,S011,2025-04-25,3,1,12.4
10507,S011,2025-04-25,6,1,17.4
10508,S011,2025-04-25,9,6,33.5
10509,S011,2025-04-25,12,3,15.6
10510,S011,2025-04-25,15,5,27.1
10511,S011,2025-04-25,18,5,32.4
10512,S011,2025-04-25,21,3,20.4
10513,S011,2025-05-18,0,1,8.1
10514,S011,2025-05-18,3,1,6.4
10515,S011,2025-05-18,6,0,15.0
10516,S011,2025-05-18,9,3,27.4
10517,S011,2025-05-18,12,3,20.2
10518,S011,2025-05-18,15,7,17.1
10519,S011,2025-05-18,18,9,35.8
10520,S011,2025-05-18,21,5,16.6
10521,S011,2025-11-09,0,1,10.4
10522,S011,2025-11-09,3,2,12.4
10523,S011,2025-11-09,6,1,8.9
10524,S011,2025-11-09,9,9,23.9
10525,S011,2025-11-09,12,4,21.8
10526,S011,2025-11-09,15,2,20.7
10527,S011,2025-11-09,18,2,29.6
10528,S011,2025-11-09,21,1,9.3
10529,S011,2025-01-09,0,0,11.0
10530,S011,2025-01-09,3,0,11.4
10531,S011,2025-01-09,6,4,20.0
10532,S011,2025-01-09,9,5,30.3
10533,S011,2025-01-09,12,1,17.1
